,button,genuine,signature,time,x,y
35,1,0.0,32.0,33766163,4604,5785
36,1,0.0,32.0,33766173,4711,5852
37,1,0.0,32.0,33766183,4809,5921
38,1,0.0,32.0,33766193,4899,5976
39,1,0.0,32.0,33766203,4976,6023
40,1,0.0,32.0,33766213,5035,6057
41,1,0.0,32.0,33766223,5083,6085
42,1,0.0,32.0,33766233,5106,6096
43,1,0.0,32.0,33766243,5112,6096
44,1,0.0,32.0,33766253,5106,6096
45,1,0.0,32.0,33766263,5106,6096
46,1,0.0,32.0,33766273,5099,6073
47,0,0.0,32.0,33766553,4301,5480
48,1,0.0,32.0,33766563,4332,5480
49,1,0.0,32.0,33766573,4332,5480
50,1,0.0,32.0,33766583,4332,5480
51,1,0.0,32.0,33766593,4337,5480
52,1,0.0,32.0,33766603,4337,5471
53,1,0.0,32.0,33766613,4345,5463
54,1,0.0,32.0,33766623,4351,5433
55,1,0.0,32.0,33766633,4356,5401
56,1,0.0,32.0,33766643,4356,5361
57,1,0.0,32.0,33766653,4362,5314
58,1,0.0,32.0,33766663,4362,5262
59,1,0.0,32.0,33766673,4367,5199
60,1,0.0,32.0,33766683,4367,5128
61,1,0.0,32.0,33766693,4376,5056
62,1,0.0,32.0,33766703,4381,4979
63,1,0.0,32.0,33766713,4388,4890
64,1,0.0,32.0,33766723,4394,4794
65,1,0.0,32.0,33766733,4401,4698
66,1,0.0,32.0,33766743,4408,4608
67,1,0.0,32.0,33766753,4413,4522
68,1,0.0,32.0,33766763,4418,4436
69,1,0.0,32.0,33766773,4418,4349
70,1,0.0,32.0,33766783,4427,4261
71,1,0.0,32.0,33766793,4434,4165
72,1,0.0,32.0,33766803,4442,4069
73,1,0.0,32.0,33766813,4454,3972
74,1,0.0,32.0,33766823,4468,3876
75,1,0.0,32.0,33766833,4483,3773
76,1,0.0,32.0,33766843,4496,3671
77,1,0.0,32.0,33766853,4507,3584
78,1,0.0,32.0,33766863,4512,3506
79,1,0.0,32.0,33766873,4512,3423
80,1,0.0,32.0,33766883,4512,3341
81,1,0.0,32.0,33766893,4512,3263
82,1,0.0,32.0,33766903,4512,3186
83,1,0.0,32.0,33766913,4504,3123
84,1,0.0,32.0,33766923,4498,3062
85,1,0.0,32.0,33766933,4490,3003
86,1,0.0,32.0,33766943,4483,2950
87,1,0.0,32.0,33766953,4470,2897
88,1,0.0,32.0,33766963,4454,2845
89,1,0.0,32.0,33766973,4438,2810
90,1,0.0,32.0,33766983,4423,2784
91,1,0.0,32.0,33766993,4399,2765
92,1,0.0,32.0,33767003,4369,2751
93,1,0.0,32.0,33767013,4314,2736
94,1,0.0,32.0,33767023,4242,2720
95,1,0.0,32.0,33767033,4159,2704
96,1,0.0,32.0,33767043,4082,2685
97,1,0.0,32.0,33767053,4019,2672
98,1,0.0,32.0,33767063,3964,2664
99,1,0.0,32.0,33767064,3924,2670
100,1,0.0,32.0,33767074,3878,2696
101,1,0.0,32.0,33767084,3828,2735
102,1,0.0,32.0,33767094,3774,2818
103,1,0.0,32.0,33767104,3708,2923
104,1,0.0,32.0,33767114,3634,3042
105,1,0.0,32.0,33767124,3571,3141
106,1,0.0,32.0,33767134,3532,3198
107,1,0.0,32.0,33767144,3510,3228
108,1,0.0,32.0,33767154,3502,3235
109,1,0.0,32.0,33767164,3497,3235
110,1,0.0,32.0,33767174,3497,3235
111,1,0.0,32.0,33767184,3497,3241
112,1,0.0,32.0,33767194,3502,3241
113,1,0.0,32.0,33767204,3512,3241
114,0,0.0,32.0,33767875,5898,5275
115,1,0.0,32.0,33767885,5898,5275
116,1,0.0,32.0,33767895,5898,5275
117,1,0.0,32.0,33767905,5898,5275
118,1,0.0,32.0,33767915,5898,5275
119,1,0.0,32.0,33767925,5898,5275
120,1,0.0,32.0,33767935,5866,5233
121,1,0.0,32.0,33767945,5859,5196
122,1,0.0,32.0,33767955,5859,5137
123,1,0.0,32.0,33767965,5859,5073
124,1,0.0,32.0,33767975,5870,5014
125,1,0.0,32.0,33767985,5886,4960
126,1,0.0,32.0,33767995,5906,4918
127,1,0.0,32.0,33768005,5928,4890
128,1,0.0,32.0,33768015,5951,4871
129,1,0.0,32.0,33768025,5972,4866
130,1,0.0,32.0,33768035,5992,4872
131,1,0.0,32.0,33768045,6025,4886
132,1,0.0,32.0,33768055,6062,4927
133,1,0.0,32.0,33768065,6107,4972
134,1,0.0,32.0,33768075,6158,5020
135,1,0.0,32.0,33768085,6213,5063
136,1,0.0,32.0,33768095,6276,5102
137,1,0.0,32.0,33768105,6338,5134
138,1,0.0,32.0,33768115,6398,5163
139,1,0.0,32.0,33768125,6461,5187
140,1,0.0,32.0,33768135,6525,5206
141,1,0.0,32.0,33768145,6591,5219
142,1,0.0,32.0,33768155,6657,5229
143,1,0.0,32.0,33768165,6726,5238
144,1,0.0,32.0,33768175,6801,5247
145,1,0.0,32.0,33768185,6880,5255
146,1,0.0,32.0,33768195,6957,5264
147,1,0.0,32.0,33768205,7032,5279
148,1,0.0,32.0,33768215,7116,5300
149,1,0.0,32.0,33768225,7209,5332
150,1,0.0,32.0,33768235,7308,5368
151,1,0.0,32.0,33768245,7408,5408
152,1,0.0,32.0,33768255,7485,5438
153,1,0.0,32.0,33768265,7547,5456
154,1,0.0,32.0,33768275,7579,5465
155,1,0.0,32.0,33768285,7601,5470
156,1,0.0,32.0,33768295,7616,5475
157,1,0.0,32.0,33768305,7622,5475
158,1,0.0,32.0,33768315,7622,5475
159,1,0.0,32.0,33768325,7622,5475
160,1,0.0,32.0,33768335,7622,5475
161,1,0.0,32.0,33768345,7595,5470
162,0,0.0,32.0,33768546,7027,6073
163,1,0.0,32.0,33768556,7027,6073
164,1,0.0,32.0,33768566,7027,6073
165,1,0.0,32.0,33768576,7027,6073
166,1,0.0,32.0,33768586,6994,6029
167,1,0.0,32.0,33768596,6980,6000
168,1,0.0,32.0,33768606,6961,5945
169,1,0.0,32.0,33768616,6926,5873
170,1,0.0,32.0,33768626,6881,5783
171,1,0.0,32.0,33768636,6822,5691
172,1,0.0,32.0,33768646,6765,5599
173,1,0.0,32.0,33768656,6713,5492
174,1,0.0,32.0,33768666,6669,5380
175,1,0.0,32.0,33768676,6627,5263
176,1,0.0,32.0,33768686,6588,5146
177,1,0.0,32.0,33768696,6553,5017
178,1,0.0,32.0,33768706,6499,4883
179,1,0.0,32.0,33768716,6431,4743
180,1,0.0,32.0,33768726,6380,4621
181,1,0.0,32.0,33768736,6331,4511
182,1,0.0,32.0,33768746,6285,4394
183,1,0.0,32.0,33768756,6238,4273
184,1,0.0,32.0,33768766,6189,4146
185,1,0.0,32.0,33768776,6131,4015
186,1,0.0,32.0,33768786,6075,3888
187,1,0.0,32.0,33768796,6020,3763
188,1,0.0,32.0,33768806,5970,3659
189,1,0.0,32.0,33768816,5927,3580
190,1,0.0,32.0,33768826,5893,3518
191,1,0.0,32.0,33768836,5865,3462
192,1,0.0,32.0,33768846,5845,3421
193,1,0.0,32.0,33768856,5831,3389
194,1,0.0,32.0,33768866,5822,3361
195,1,0.0,32.0,33768876,5822,3346
196,1,0.0,32.0,33768886,5816,3341
197,1,0.0,32.0,33768896,5816,3341
198,1,0.0,32.0,33768906,5821,3349
199,1,0.0,32.0,33768916,5828,3359
200,0,0.0,32.0,33769177,6252,4044
201,1,0.0,32.0,33769187,6252,4044
202,1,0.0,32.0,33769197,6252,4044
203,1,0.0,32.0,33769207,6252,4044
204,1,0.0,32.0,33769217,6224,4046
205,1,0.0,32.0,33769227,6218,4053
206,1,0.0,32.0,33769237,6213,4063
207,1,0.0,32.0,33769247,6213,4063
208,1,0.0,32.0,33769257,6213,4072
209,1,0.0,32.0,33769267,6213,4077
210,1,0.0,32.0,33769277,6219,4077
211,1,0.0,32.0,33769287,6232,4086
212,1,0.0,32.0,33769297,6254,4093
213,1,0.0,32.0,33769307,6281,4087
214,1,0.0,32.0,33769317,6315,4078
215,1,0.0,32.0,33769327,6352,4060
216,1,0.0,32.0,33769337,6389,4036
217,1,0.0,32.0,33769347,6426,4004
218,1,0.0,32.0,33769357,6464,3965
219,1,0.0,32.0,33769367,6504,3920
220,1,0.0,32.0,33769377,6543,3863
221,1,0.0,32.0,33769387,6584,3798
222,1,0.0,32.0,33769397,6621,3720
223,1,0.0,32.0,33769407,6656,3640
224,1,0.0,32.0,33769417,6682,3559
225,1,0.0,32.0,33769427,6692,3468
226,1,0.0,32.0,33769437,6692,3360
227,1,0.0,32.0,33769447,6678,3242
228,1,0.0,32.0,33769457,6655,3109
229,1,0.0,32.0,33769467,6625,2985
230,1,0.0,32.0,33769477,6606,2868
231,1,0.0,32.0,33769487,6591,2754
232,1,0.0,32.0,33769497,6584,2638
233,1,0.0,32.0,33769507,6584,2536
234,1,0.0,32.0,33769517,6584,2446
235,1,0.0,32.0,33769527,6589,2364
236,1,0.0,32.0,33769537,6589,2296
237,1,0.0,32.0,33769547,6589,2237
238,1,0.0,32.0,33769557,6595,2209
239,1,0.0,32.0,33769567,6595,2199
240,1,0.0,32.0,33769577,6595,2199
241,1,0.0,32.0,33769587,6595,2205
242,1,0.0,32.0,33769597,6588,2241
243,1,0.0,32.0,33769607,6588,2299
244,0,0.0,32.0,33770058,6547,3679
245,1,0.0,32.0,33770068,6547,3679
246,1,0.0,32.0,33770078,6547,3679
247,1,0.0,32.0,33770088,6547,3679
248,1,0.0,32.0,33770098,6547,3679
249,1,0.0,32.0,33770108,6547,3679
250,1,0.0,32.0,33770118,6557,3654
251,1,0.0,32.0,33770128,6565,3647
252,1,0.0,32.0,33770138,6572,3647
253,1,0.0,32.0,33770148,6586,3647
254,1,0.0,32.0,33770158,6606,3661
255,1,0.0,32.0,33770168,6632,3684
256,1,0.0,32.0,33770178,6658,3720
257,1,0.0,32.0,33770188,6685,3765
258,1,0.0,32.0,33770198,6713,3820
259,1,0.0,32.0,33770208,6747,3879
260,1,0.0,32.0,33770219,6790,3940
261,1,0.0,32.0,33770229,6839,3998
262,1,0.0,32.0,33770239,6888,4054
263,1,0.0,32.0,33770249,6938,4105
264,1,0.0,32.0,33770259,6985,4151
265,1,0.0,32.0,33770269,7029,4194
266,1,0.0,32.0,33770279,7081,4235
267,1,0.0,32.0,33770289,7136,4274
268,1,0.0,32.0,33770299,7198,4314
269,1,0.0,32.0,33770309,7267,4349
270,1,0.0,32.0,33770319,7341,4381
271,1,0.0,32.0,33770329,7418,4409
272,1,0.0,32.0,33770339,7482,4431
273,1,0.0,32.0,33770349,7539,4442
274,1,0.0,32.0,33770359,7579,4442
275,1,0.0,32.0,33770369,7601,4442
276,1,0.0,32.0,33770379,7610,4433
277,1,0.0,32.0,33770389,7617,4415
278,1,0.0,32.0,33770399,7617,4390
279,1,0.0,32.0,33770409,7617,4355
280,1,0.0,32.0,33770419,7617,4316
281,1,0.0,32.0,33770429,7617,4271
282,1,0.0,32.0,33770439,7609,4225
283,1,0.0,32.0,33770449,7590,4177
284,1,0.0,32.0,33770459,7566,4127
285,1,0.0,32.0,33770469,7538,4078
286,1,0.0,32.0,33770479,7511,4028
287,1,0.0,32.0,33770489,7489,3978
288,1,0.0,32.0,33770499,7473,3927
289,1,0.0,32.0,33770509,7459,3876
290,1,0.0,32.0,33770519,7446,3824
291,1,0.0,32.0,33770529,7433,3767
292,1,0.0,32.0,33770539,7422,3710
293,1,0.0,32.0,33770549,7410,3657
294,1,0.0,32.0,33770559,7399,3607
295,1,0.0,32.0,33770569,7392,3560
296,1,0.0,32.0,33770579,7392,3515
297,1,0.0,32.0,33770589,7392,3471
298,1,0.0,32.0,33770599,7392,3433
299,1,0.0,32.0,33770609,7407,3395
300,1,0.0,32.0,33770619,7423,3357
301,1,0.0,32.0,33770629,7449,3314
302,1,0.0,32.0,33770639,7483,3270
303,1,0.0,32.0,33770649,7526,3224
304,1,0.0,32.0,33770659,7573,3174
305,1,0.0,32.0,33770669,7623,3127
306,1,0.0,32.0,33770679,7665,3082
307,1,0.0,32.0,33770689,7702,3033
308,1,0.0,32.0,33770699,7738,2984
309,1,0.0,32.0,33770709,7764,2934
310,1,0.0,32.0,33770719,7784,2882
311,1,0.0,32.0,33770729,7799,2830
312,1,0.0,32.0,33770739,7808,2778
313,1,0.0,32.0,33770749,7813,2723
314,1,0.0,32.0,33770759,7813,2675
315,1,0.0,32.0,33770769,7808,2633
316,1,0.0,32.0,33770779,7799,2592
317,1,0.0,32.0,33770789,7785,2554
318,1,0.0,32.0,33770799,7763,2519
319,1,0.0,32.0,33770809,7737,2485
320,1,0.0,32.0,33770819,7709,2454
321,1,0.0,32.0,33770829,7675,2425
322,1,0.0,32.0,33770839,7637,2399
323,1,0.0,32.0,33770849,7597,2379
324,1,0.0,32.0,33770859,7551,2363
325,1,0.0,32.0,33770869,7499,2358
326,1,0.0,32.0,33770879,7444,2358
327,1,0.0,32.0,33770889,7404,2372
328,1,0.0,32.0,33770899,7369,2389
329,1,0.0,32.0,33770909,7348,2416
330,1,0.0,32.0,33770919,7334,2449
331,1,0.0,32.0,33770929,7334,2498
332,1,0.0,32.0,33770939,7360,2566
333,1,0.0,32.0,33770949,7398,2647
334,1,0.0,32.0,33770959,7461,2760
335,1,0.0,32.0,33770969,7550,2889
336,1,0.0,32.0,33770979,7655,3028
337,1,0.0,32.0,33770989,7773,3171
338,1,0.0,32.0,33770999,7879,3284
339,1,0.0,32.0,33771009,7976,3376
340,1,0.0,32.0,33771019,8051,3444
341,1,0.0,32.0,33771029,8118,3495
342,1,0.0,32.0,33771039,8179,3536
343,1,0.0,32.0,33771049,8219,3554
344,1,0.0,32.0,33771060,8236,3566
345,1,0.0,32.0,33771070,8236,3566
346,1,0.0,32.0,33771080,8236,3566
347,1,0.0,32.0,33771090,8236,3566
348,1,0.0,32.0,33771100,8236,3566
349,0,0.0,32.0,33772001,8703,5085
350,1,0.0,32.0,33772011,8727,5117
351,1,0.0,32.0,33772021,8733,5138
352,1,0.0,32.0,33772031,8733,5153
353,1,0.0,32.0,33772041,8733,5158
354,1,0.0,32.0,33772051,8733,5158
355,1,0.0,32.0,33772061,8733,5158
356,1,0.0,32.0,33772071,8723,5147
357,1,0.0,32.0,33772081,8709,5095
358,1,0.0,32.0,33772091,8674,5017
359,1,0.0,32.0,33772101,8639,4925
360,1,0.0,32.0,33772111,8603,4828
361,1,0.0,32.0,33772121,8576,4739
362,1,0.0,32.0,33772131,8566,4658
363,1,0.0,32.0,33772141,8566,4582
364,1,0.0,32.0,33772151,8577,4507
365,1,0.0,32.0,33772161,8605,4442
366,1,0.0,32.0,33772171,8645,4383
367,1,0.0,32.0,33772181,8709,4340
368,1,0.0,32.0,33772191,8796,4315
369,1,0.0,32.0,33772201,8898,4302
370,1,0.0,32.0,33772211,9019,4310
371,1,0.0,32.0,33772221,9137,4317
372,1,0.0,32.0,33772231,9254,4324
373,1,0.0,32.0,33772241,9376,4330
374,1,0.0,32.0,33772251,9496,4338
375,1,0.0,32.0,33772261,9599,4347
376,1,0.0,32.0,33772271,9691,4358
377,1,0.0,32.0,33772281,9772,4376
378,1,0.0,32.0,33772291,9851,4399
379,1,0.0,32.0,33772301,9928,4424
380,1,0.0,32.0,33772311,9989,4445
381,1,0.0,32.0,33772321,10020,4459
382,1,0.0,32.0,33772331,10032,4468
383,1,0.0,32.0,33772341,10032,4468
384,1,0.0,32.0,33772351,10021,4468
385,1,0.0,32.0,33772361,10006,4468
386,1,0.0,32.0,33772371,9975,4459
387,1,0.0,32.0,33772381,9943,4444
388,0,0.0,32.0,33772612,9415,5104
389,1,0.0,32.0,33772622,9446,5110
390,1,0.0,32.0,33772632,9446,5122
391,1,0.0,32.0,33772642,9438,5130
392,1,0.0,32.0,33772652,9438,5130
393,1,0.0,32.0,33772662,9438,5122
394,1,0.0,32.0,33772672,9428,5117
395,1,0.0,32.0,33772682,9416,5062
396,1,0.0,32.0,33772692,9398,4975
397,1,0.0,32.0,33772702,9377,4851
398,1,0.0,32.0,33772712,9355,4708
399,1,0.0,32.0,33772722,9335,4552
400,1,0.0,32.0,33772732,9310,4387
401,1,0.0,32.0,33772742,9282,4206
402,1,0.0,32.0,33772752,9257,4014
403,1,0.0,32.0,33772762,9231,3824
404,1,0.0,32.0,33772772,9208,3637
405,1,0.0,32.0,33772782,9193,3478
406,1,0.0,32.0,33772792,9184,3338
407,1,0.0,32.0,33772802,9184,3200
408,1,0.0,32.0,33772812,9184,3105
409,1,0.0,32.0,33772822,9184,3040
410,1,0.0,32.0,33772832,9184,3006
411,1,0.0,32.0,33772842,9189,2996
412,1,0.0,32.0,33772852,9189,3001
413,1,0.0,32.0,33772862,9189,3013
414,1,0.0,32.0,33772872,9189,3050
415,1,0.0,32.0,33772882,9200,3103
416,1,0.0,32.0,33772892,9207,3153
417,0,0.0,32.0,33773043,8974,3423
418,1,0.0,32.0,33773053,8927,3372
419,1,0.0,32.0,33773063,8877,3372
420,1,0.0,32.0,33773073,8853,3397
421,1,0.0,32.0,33773083,8834,3397
422,1,0.0,32.0,33773093,8834,3402
423,1,0.0,32.0,33773103,8834,3402
424,1,0.0,32.0,33773113,8834,3409
425,1,0.0,32.0,33773123,8853,3421
426,1,0.0,32.0,33773133,8882,3438
427,1,0.0,32.0,33773143,8944,3470
428,1,0.0,32.0,33773153,9008,3512
429,1,0.0,32.0,33773163,9093,3561
430,1,0.0,32.0,33773173,9191,3620
431,1,0.0,32.0,33773183,9314,3684
432,1,0.0,32.0,33773193,9437,3752
433,1,0.0,32.0,33773203,9555,3796
434,1,0.0,32.0,33773213,9639,3821
435,1,0.0,32.0,33773223,9705,3834
436,1,0.0,32.0,33773233,9754,3834
437,1,0.0,32.0,33773243,9791,3821
438,1,0.0,32.0,33773253,9819,3793
439,1,0.0,32.0,33773263,9834,3754
440,1,0.0,32.0,33773273,9834,3694
441,1,0.0,32.0,33773283,9822,3621
442,1,0.0,32.0,33773293,9792,3539
443,1,0.0,32.0,33773303,9747,3454
444,1,0.0,32.0,33773313,9692,3364
445,1,0.0,32.0,33773323,9631,3266
446,1,0.0,32.0,33773333,9566,3162
447,1,0.0,32.0,33773343,9498,3051
448,1,0.0,32.0,33773353,9426,2934
449,1,0.0,32.0,33773363,9353,2793
450,1,0.0,32.0,33773373,9279,2636
451,1,0.0,32.0,33773383,9226,2503
452,1,0.0,32.0,33773393,9177,2379
453,1,0.0,32.0,33773403,9159,2261
454,1,0.0,32.0,33773403,9159,2182
455,1,0.0,32.0,33773413,9203,2121
456,1,0.0,32.0,33773423,9276,2071
457,1,0.0,32.0,33773433,9367,2058
458,1,0.0,32.0,33773443,9510,2101
459,1,0.0,32.0,33773453,9681,2182
460,1,0.0,32.0,33773463,9871,2299
461,1,0.0,32.0,33773473,10081,2431
462,1,0.0,32.0,33773483,10272,2574
463,1,0.0,32.0,33773493,10420,2677
464,1,0.0,32.0,33773503,10544,2775
465,1,0.0,32.0,33773513,10601,2835
466,1,0.0,32.0,33773523,10614,2871
0,0,0.0,33.0,21436697,1506,5347
1,1,0.0,33.0,21436707,1438,5301
2,1,0.0,33.0,21436717,1394,5301
3,1,0.0,33.0,21436727,1373,5301
4,1,0.0,33.0,21436737,1358,5301
5,1,0.0,33.0,21436747,1352,5301
6,1,0.0,33.0,21436757,1352,5301
7,1,0.0,33.0,21436767,1352,5328
8,1,0.0,33.0,21436777,1384,5363
9,1,0.0,33.0,21436787,1433,5419
10,1,0.0,33.0,21436797,1542,5485
11,1,0.0,33.0,21436807,1714,5558
12,1,0.0,33.0,21436817,1927,5661
13,1,0.0,33.0,21436827,2235,5785
14,1,0.0,33.0,21436837,2550,5924
15,1,0.0,33.0,21436847,2869,6035
16,1,0.0,33.0,21436857,3109,6087
17,1,0.0,33.0,21436867,3332,6101
18,1,0.0,33.0,21436877,3544,6079
19,1,0.0,33.0,21436887,3733,6032
20,0,0.0,33.0,21437138,2971,5514
21,1,0.0,33.0,21437148,2966,5576
22,1,0.0,33.0,21437158,2916,5606
23,1,0.0,33.0,21437168,2897,5606
24,1,0.0,33.0,21437178,2873,5594
25,1,0.0,33.0,21437188,2823,5563
26,1,0.0,33.0,21437198,2758,5520
27,1,0.0,33.0,21437208,2704,5465
28,1,0.0,33.0,21437218,2656,5391
29,1,0.0,33.0,21437228,2618,5305
30,1,0.0,33.0,21437238,2589,5213
31,1,0.0,33.0,21437248,2567,5125
32,1,0.0,33.0,21437258,2585,5036
33,1,0.0,33.0,21437268,2628,4946
34,1,0.0,33.0,21437278,2700,4842
35,1,0.0,33.0,21437288,2753,4739
36,1,0.0,33.0,21437298,2793,4633
37,1,0.0,33.0,21437308,2799,4518
38,1,0.0,33.0,21437318,2772,4379
39,1,0.0,33.0,21437328,2724,4228
40,1,0.0,33.0,21437338,2661,4087
41,1,0.0,33.0,21437348,2592,3945
42,1,0.0,33.0,21437358,2520,3803
43,1,0.0,33.0,21437368,2449,3649
44,1,0.0,33.0,21437378,2385,3507
45,1,0.0,33.0,21437388,2333,3378
46,1,0.0,33.0,21437398,2291,3255
47,1,0.0,33.0,21437408,2253,3181
48,1,0.0,33.0,21437418,2209,3197
49,1,0.0,33.0,21437428,2109,3274
50,0,0.0,33.0,21438099,3871,4859
51,1,0.0,33.0,21438109,3852,4793
52,1,0.0,33.0,21438119,3803,4793
53,1,0.0,33.0,21438129,3777,4800
54,1,0.0,33.0,21438139,3777,4800
55,1,0.0,33.0,21438149,3792,4787
56,1,0.0,33.0,21438159,3826,4787
57,1,0.0,33.0,21438169,3911,4814
58,1,0.0,33.0,21438179,4029,4865
59,1,0.0,33.0,21438189,4292,4928
60,1,0.0,33.0,21438199,4623,5008
61,1,0.0,33.0,21438209,5000,5100
62,1,0.0,33.0,21438219,5321,5149
63,1,0.0,33.0,21438229,5567,5173
64,1,0.0,33.0,21438239,5764,5181
65,0,0.0,33.0,21438500,5448,5675
66,1,0.0,33.0,21438510,5378,5573
67,1,0.0,33.0,21438520,5212,5573
68,1,0.0,33.0,21438530,5102,5510
69,1,0.0,33.0,21438540,5030,5404
70,1,0.0,33.0,21438550,4954,5270
71,1,0.0,33.0,21438560,4867,5121
72,1,0.0,33.0,21438570,4773,4952
73,1,0.0,33.0,21438580,4656,4770
74,1,0.0,33.0,21438590,4555,4622
75,1,0.0,33.0,21438600,4464,4492
76,1,0.0,33.0,21438610,4396,4373
77,1,0.0,33.0,21438620,4330,4260
78,1,0.0,33.0,21438630,4268,4157
79,1,0.0,33.0,21438640,4196,4061
80,1,0.0,33.0,21438650,4117,3999
81,0,0.0,33.0,21438820,4544,4417
82,1,0.0,33.0,21438830,4530,4363
83,1,0.0,33.0,21438840,4463,4460
84,1,0.0,33.0,21438850,4452,4454
85,1,0.0,33.0,21438860,4478,4445
86,1,0.0,33.0,21438870,4505,4430
87,1,0.0,33.0,21438880,4535,4414
88,1,0.0,33.0,21438890,4574,4399
89,1,0.0,33.0,21438900,4622,4385
90,1,0.0,33.0,21438910,4681,4358
91,1,0.0,33.0,21438920,4747,4325
92,1,0.0,33.0,21438930,4794,4286
93,1,0.0,33.0,21438940,4819,4244
94,1,0.0,33.0,21438950,4830,4188
95,1,0.0,33.0,21438960,4812,4119
96,1,0.0,33.0,21438970,4773,4041
97,1,0.0,33.0,21438980,4719,3972
98,1,0.0,33.0,21438990,4688,3910
99,1,0.0,33.0,21439000,4677,3852
100,1,0.0,33.0,21439010,4677,3802
101,1,0.0,33.0,21439020,4700,3760
102,1,0.0,33.0,21439030,4734,3723
103,1,0.0,33.0,21439040,4777,3683
104,1,0.0,33.0,21439050,4805,3639
105,1,0.0,33.0,21439060,4817,3562
106,1,0.0,33.0,21439070,4817,3464
107,1,0.0,33.0,21439080,4792,3336
108,1,0.0,33.0,21439091,4750,3204
109,1,0.0,33.0,21439101,4697,3069
110,1,0.0,33.0,21439111,4659,2965
111,1,0.0,33.0,21439121,4638,2884
112,1,0.0,33.0,21439131,4627,2818
113,1,0.0,33.0,21439141,4607,2751
114,1,0.0,33.0,21439151,4588,2688
115,0,0.0,33.0,21439371,5151,3986
116,1,0.0,33.0,21439381,5299,4047
117,1,0.0,33.0,21439391,5257,4100
118,1,0.0,33.0,21439401,5312,4166
119,1,0.0,33.0,21439411,5414,4166
120,1,0.0,33.0,21439421,5547,4166
121,1,0.0,33.0,21439431,5639,4160
122,1,0.0,33.0,21439441,5709,4160
123,1,0.0,33.0,21439451,5765,4149
124,1,0.0,33.0,21439461,5796,4136
125,1,0.0,33.0,21439471,5808,4112
126,1,0.0,33.0,21439481,5808,4077
127,1,0.0,33.0,21439491,5787,4002
128,1,0.0,33.0,21439501,5742,3901
129,1,0.0,33.0,21439511,5680,3772
130,1,0.0,33.0,21439521,5617,3655
131,1,0.0,33.0,21439531,5550,3546
132,1,0.0,33.0,21439541,5481,3455
133,1,0.0,33.0,21439551,5415,3381
134,1,0.0,33.0,21439561,5353,3318
135,1,0.0,33.0,21439571,5318,3269
136,1,0.0,33.0,21439581,5299,3237
137,1,0.0,33.0,21439591,5305,3217
138,1,0.0,33.0,21439601,5348,3137
139,1,0.0,33.0,21439611,5416,3025
140,1,0.0,33.0,21439621,5477,2893
141,1,0.0,33.0,21439631,5506,2767
142,1,0.0,33.0,21439641,5514,2639
143,1,0.0,33.0,21439651,5489,2532
144,1,0.0,33.0,21439661,5431,2441
145,1,0.0,33.0,21439671,5350,2369
146,1,0.0,33.0,21439681,5226,2325
147,1,0.0,33.0,21439691,5104,2299
148,1,0.0,33.0,21439701,4984,2307
149,1,0.0,33.0,21439711,4899,2351
150,1,0.0,33.0,21439721,4871,2420
151,1,0.0,33.0,21439731,4881,2514
152,1,0.0,33.0,21439741,4986,2651
153,1,0.0,33.0,21439751,5168,2818
154,1,0.0,33.0,21439761,5401,2992
155,1,0.0,33.0,21439771,5615,3108
156,1,0.0,33.0,21439781,5775,3185
157,1,0.0,33.0,21439791,5898,3230
158,0,0.0,33.0,21440322,6981,4255
159,1,0.0,33.0,21440332,7119,4250
160,1,0.0,33.0,21440342,7098,4312
161,1,0.0,33.0,21440352,7006,4405
162,1,0.0,33.0,21440362,6969,4366
163,1,0.0,33.0,21440372,6913,4295
164,1,0.0,33.0,21440382,6843,4204
165,1,0.0,33.0,21440392,6750,4098
166,1,0.0,33.0,21440402,6690,3980
167,1,0.0,33.0,21440412,6651,3854
168,1,0.0,33.0,21440422,6668,3767
169,1,0.0,33.0,21440432,6753,3698
170,1,0.0,33.0,21440442,6882,3641
171,1,0.0,33.0,21440452,7015,3606
172,1,0.0,33.0,21440462,7160,3587
173,1,0.0,33.0,21440472,7324,3578
174,1,0.0,33.0,21440482,7495,3588
175,1,0.0,33.0,21440492,7653,3627
176,1,0.0,33.0,21440502,7840,3685
177,1,0.0,33.0,21440512,8047,3754
178,1,0.0,33.0,21440522,8228,3806
179,1,0.0,33.0,21440532,8369,3813
180,1,0.0,33.0,21440542,8483,3795
181,1,0.0,33.0,21440552,8521,3774
182,1,0.0,33.0,21440562,8535,3753
183,1,0.0,33.0,21440572,8535,3738
184,1,0.0,33.0,21440582,8521,3728
185,1,0.0,33.0,21440592,8476,3701
186,0,0.0,33.0,21440753,7794,4275
187,1,0.0,33.0,21440763,7804,4175
188,1,0.0,33.0,21440773,7725,4270
189,1,0.0,33.0,21440783,7672,4285
190,1,0.0,33.0,21440793,7633,4247
191,1,0.0,33.0,21440803,7603,4176
192,1,0.0,33.0,21440813,7577,4078
193,1,0.0,33.0,21440823,7558,3962
194,1,0.0,33.0,21440833,7543,3831
195,1,0.0,33.0,21440843,7528,3699
196,1,0.0,33.0,21440853,7514,3567
197,1,0.0,33.0,21440863,7476,3435
198,1,0.0,33.0,21440873,7421,3233
199,1,0.0,33.0,21440883,7340,3031
200,1,0.0,33.0,21440893,7267,2832
201,1,0.0,33.0,21440903,7198,2702
202,1,0.0,33.0,21440913,7179,2617
